state_hiu,Notes1,dia,coder1_date ,lat_long_src_id,apprv_date ,coder2_date ,mil_use,site_cat,site_sgnf,FID_OLD,hist_affl,coder1,Notes2,KHChanges,formal_name,nga,cat_code_old,cultrl_affl_1,geo_src,Governorate,name_src,sit_prec,source_id,Religion,PennContai,Ethnicity,PlyContain,PtContaine,Language,apprv,lat,aaas,long,cultrl_affl_2,osm,coder2,Hst 2,OBJECTID_OLD,Hst 1,state_affl,nearest_neighbor,nearest_neighbor_distance
,,,,NGASYR0950,,,,MSTY,,9999,,,,,Dahr Mar Ilyas,1,,,NGA,,NGA,,NGASYR0950,,,,,,,,34.73043,,36.032956,,,,,9999,,,NGASYR0949,0.000000
,,,,NGASYR0951,,,,MSTY,,9999,,,,,Dayr Mar Ilyas,1,,,NGA,,NGA,,NGASYR0951,,,,,,,,34.73043,,36.032956,,,,,9999,,,NGASYR0949,0.000000
,,,,NGASYR0952,,,,MSTY,,9999,,,,,Couvent St. Georges,1,,,NGA,,NGA,,NGASYR0952,,,,,,,,34.777538,,36.286901,,,,,9999,,,NGASYR0953,0.000000
,,,,NGASYR0953,,,,MSTY,,9999,,,,,Dayr Mar Jirjis,1,,,NGA,,NGA,,NGASYR0953,,,,,,,,34.777538,,36.286901,,,,,9999,,,NGASYR0952,0.000000
,,,,NGASYR0954,,,,MSTY,,9999,,,,,Dayr Turmanin,1,,,NGA,,NGA,,NGASYR0954,,,,,,,,36.241743,,36.82357,,,,,9999,,,DIASYR0194,0.006192
,,,,NGASYR0955,,,,MUS,,9999,,,,,Al Mathaf al Islami,1,,,NGA,,NGA,,NGASYR0955,,,,,,,,32.522244,,36.483517,,,,,9999,,,NGASYR0010,0.055898
,,,,NGASYR0956,,,,MUS,,9999,,,,,Mathaf Dar'a,1,,,NGA,,NGA,,NGASYR0956,,,,,,,,32.624796,,36.115988,,,,,9999,,,NGASYR0957,0.000000
,,,,NGASYR0957,,,,MUS,,9999,,,,,Mudiriyat al Athar,1,,,NGA,,NGA,,NGASYR0957,,,,,,,,32.624796,,36.115988,,,,,9999,,,NGASYR0956,0.000000
,,,,NGASYR0958,,,,MUS,,9999,,,,,Mathaf as Suwayda',1,,,NGA,,NGA,,NGASYR0958,,,,,,,,32.721216,,36.580586,,,,,9999,,,DIASYR0145,0.005135
,,,,NGASYR0959,,,,MUS,,9999,,,,,Mathaf al Funun wa at Taqalid ash Sha'biyah,1,,,NGA,,NGA,,NGASYR0959,,,,,,,,33.510116,,36.30697,,,,,9999,,,NGASYR0243,0.000000
,,,,NGASYR0960,,,,MUS,,9999,,,,,Mathaf at Tibb wa al 'Ulum,1,,,NGA,,NGA,,NGASYR0960,,,,,,,,33.510208,,36.303569,,,,,9999,,,NGASYR0244,0.000000
,,,,NGASYR0961,,,,MUS,,9999,,,,,At Takiyah as Sulaymaniyah,1,,,NGA,,NGA,,NGASYR0961,,,,,,,,33.512176,,36.291444,,,,,9999,,,AAASSYR01103,0.005962
,,,,NGASYR0962,,,,MUS,,9999,,,,,Mathaf al Khatt al 'Arabi,1,,,NGA,,NGA,,NGASYR0962,,,,,,,,33.512297,,36.306562,,,,,9999,,,AAASSYR02628,0.001245
,,,,NGASYR0963,,,,MUS,,9999,,,,,Al Mathaf al Watani,1,,,NGA,,NGA,,NGASYR0963,,,,,,,,33.512557,,36.290095,,,,,9999,,,NGASYR0964,0.000000
,,,,NGASYR0964,,,,MUS,,9999,,,,,Al Muthaf al Watani,1,,,NGA,,NGA,,NGASYR0964,,,,,,,,33.512557,,36.290095,,,,,9999,,,NGASYR0963,0.000000
,,,,NGASYR0965,,,,MUS,,9999,,,,,Al Mathaf al Harbi,1,,,NGA,,NGA,,NGASYR0965,,,,,,,,33.512963,,36.291356,,,,,9999,,,DIASYR0005,0.010026
,,,,NGASYR0966,,,,MUS,,9999,,,,,Mathaf Madinat Dimashq at Tarikhi,1,,,NGA,,NGA,,NGASYR0966,,,,,,,,33.516241,,36.301375,,,,,9999,,,SHIUSYR0379,0.026663
,,,,NGASYR0967,,,,MUS,,9999,,,,,Bayt Khalid al 'Izam,1,,,NGA,,NGA,,NGASYR0967,,,,,,,,33.516671,,36.300948,,,,,9999,,,DIASYR0719,0.033903
,,,,NGASYR0968,,,,MUS,,9999,,,,,Mathaf al Maliki,1,,,NGA,,NGA,,NGASYR0968,,,,,,,,33.522204,,36.278753,,,,,9999,,,AAASSYR01405,0.003582
,,,,NGASYR0969,,,,MUS,,9999,,,,,Mathaf at Taqalid ash Sha'biyah,1,,,NGA,,NGA,,NGASYR0969,,,,,,,,34.549375,,38.2725,,,,,9999,,,DIASYR0065,0.002263
,,,,NGASYR0970,,,,MUS,,9999,,,,,Al Mathaf al Watani,1,,,NGA,,NGA,,NGASYR0970,,,,,,,,34.555301,,38.274847,,,,,9999,,,SHIUSYR0826,0.002840
,,,,NGASYR0971,,,,MUS,,9999,,,,,Mathaf at Taqalid ash Sha'biyah,1,,,NGA,,NGA,,NGASYR0971,,,,,,,,34.730381,,36.721006,,,,,9999,,,DIASYR0136,0.051796
,,,,NGASYR0972,,,,MUS,,9999,,,,,Hama Al-Azm Palace,1,,,NGA,,NGA,,NGASYR0972,,,,,,,,35.133884,,36.752947,,,,,9999,,,OSM3748173859,0.035913
,,,,NGASYR0972,,,0,museum,,,,,,,Hama Al-Azm Palace,1,,,Wikimedia,,NGA,,NGASYR0972,,,,,,,,35.133889,,36.753611,,,,,,,1,SHIUSYR0665,0.008559
,,,,NGASYR0973,,,,MUS,,9999,,,,,Mathaf Hamah al Watani,1,,,NGA,,NGA,,NGASYR0973,,,,,,,,35.140014,,36.75419,,,,,9999,,,SHIUSYR0664,0.004674
,,,,NGASYR0974,,,,MUS,,9999,,,,,Al Mathaf al Watani al Jadid,1,,,NGA,,NGA,,NGASYR0974,,,,,,,,35.340927,,40.133065,,,,,9999,,,NGASYR0975,0.000000
,,,,NGASYR0975,,,,MUS,,9999,,,,,Al Muthaf al Watani al Jadid,1,,,NGA,,NGA,,NGASYR0975,,,,,,,,35.340927,,40.133065,,,,,9999,,,NGASYR0974,0.000000
,,,,NGASYR0976,,,,MUS,,9999,,,,,Al Mathaf al Watani,1,,,NGA,,NGA,,NGASYR0976,,,,,,,,35.517809,,35.772286,,,,,9999,,,SHIUSYR0772,0.003841
,,,,NGASYR0977,,,,MUS,,9999,,,,,Mathaf at Taqalid ash Sha'biyah,1,,,NGA,,NGA,,NGASYR0977,,,,,,,,36.200132,,37.158657,,,,,9999,,,SHIUSYR0098,0.006911
,,,,NGASYR0978,,,,MUS,,9999,,,,,Al Mathaf al Watani,1,,,NGA,,NGA,,NGASYR0978,,,,,,,,36.203442,,37.150318,,,,,9999,,,AAASSYR00694,0.000943
,,,,NGASYR0979,,,,MUS,,9999,,,,,Suq al Intaj,1,,,NGA,,NGA,,NGASYR0979,,,,,,,,36.209652,,37.137245,,,,,9999,,,AAASSYR00236,0.178801
,,,,NGASYR0980,,,,PAL,,9999,,,,,Qasr an Najmah,1,,,NGA,,NGA,,NGASYR0980,,,,,,,,32.706555,,36.553731,,,,,9999,,,NGASYR0227,0.062635
,,,,NGASYR0981,,,,PAL,,9999,,,,,Qasr Tishrin,1,,,NGA,,NGA,,NGASYR0981,,,,,,,,33.518785,,36.262279,,,,,9999,,,DIASYR0228,0.279236
,,,,NGASYR0982,,,,RUIN,,9999,,,,,Ghurabi,1,,,NGA,,NGA,,NGASYR0982,,,,,,,,32.335142,,36.846805,,,,,9999,,,AAASSYR02184,0.361542
,,,,NGASYR0983,,,,RUIN,,9999,,,,,Deir el Meyas,1,,,NGA,,NGA,,NGASYR0983,,,,,,,,32.348006,,36.661419,,,,,9999,,,SHIUSYR1051,0.048608
,,,,NGASYR0984,,,,RUIN,,9999,,,,,Kharab as Sakhl,1,,,NGA,,NGA,,NGASYR0984,,,,,,,,32.356066,,36.549573,,,,,9999,,,NGASYR0985,0.000000
,,,,NGASYR0985,,,,RUIN,,9999,,,,,Kharab es Sakhel,1,,,NGA,,NGA,,NGASYR0985,,,,,,,,32.356066,,36.549573,,,,,9999,,,NGASYR0984,0.000000
,,,,NGASYR0986,,,,RUIN,,9999,,,,,Khirbat Kawm al Maksar,1,,,NGA,,NGA,,NGASYR0986,,,,,,,,32.364072,,36.51953,,,,,9999,,,NGASYR0984,2.963804
,,,,NGASYR0987,,,,RUIN,,9999,,,,,Khirbat Umm al Mazabil,1,,,NGA,,NGA,,NGASYR0987,,,,,,,,32.365318,,36.874557,,,,,9999,,,NGASYR0988,0.000000
,,,,NGASYR0988,,,,RUIN,,9999,,,,,Oum el Mezabel,1,,,NGA,,NGA,,NGASYR0988,,,,,,,,32.365318,,36.874557,,,,,9999,,,NGASYR0987,0.000000
,,,,NGASYR0989,,,,RUIN,,9999,,,,,Umm al Mazabil,1,,,NGA,,NGA,,NGASYR0989,,,,,,,,32.365318,,36.874557,,,,,9999,,,NGASYR0987,0.000000
,,,,NGASYR0990,,,,RUIN,,9999,,,,,Kheurbet Ndeibi,1,,,NGA,,NGA,,NGASYR0990,,,,,,,,32.366667,,36.65,,,,,9999,,,NGASYR0991,0.000000
,,,,NGASYR0991,,,,RUIN,,9999,,,,,Khirbat Nudaybi,1,,,NGA,,NGA,,NGASYR0991,,,,,,,,32.366667,,36.65,,,,,9999,,,NGASYR0990,0.000000
,,,,NGASYR0992,,,,RUIN,,9999,,,,,Kharab ash Chebeh,1,,,NGA,,NGA,,NGASYR0992,,,,,,,,32.366667,,36.666667,,,,,9999,,,AAASSYR02193,0.000044
,,,,NGASYR0993,,,,RUIN,,9999,,,,,Oum Kseir,1,,,NGA,,NGA,,NGASYR0993,,,,,,,,32.366667,,36.75,,,,,9999,,,NGASYR0994,0.000000
,,,,NGASYR0994,,,,RUIN,,9999,,,,,Umm Qusayr,1,,,NGA,,NGA,,NGASYR0994,,,,,,,,32.366667,,36.75,,,,,9999,,,NGASYR0993,0.000000
,,,,NGASYR0995,,,,RUIN,,9999,,,,,Al Khara'ib,1,,,NGA,,NGA,,NGASYR0995,,,,,,,,32.383333,,36.616667,,,,,9999,,,NGASYR0996,0.000000
,,,,NGASYR0996,,,,RUIN,,9999,,,,,Kharayeb,1,,,NGA,,NGA,,NGASYR0996,,,,,,,,32.383333,,36.616667,,,,,9999,,,NGASYR0995,0.000000
,,,,NGASYR0997,,,,RUIN,,9999,,,,,Kheurbet K'meiri,1,,,NGA,,NGA,,NGASYR0997,,,,,,,,32.383333,,36.733333,,,,,9999,,,NGASYR0998,0.000000
,,,,NGASYR0998,,,,RUIN,,9999,,,,,Khirbat Kumayri,1,,,NGA,,NGA,,NGASYR0998,,,,,,,,32.383333,,36.733333,,,,,9999,,,NGASYR0997,0.000000
,,,,NGASYR0999,,,,RUIN,,9999,,,,,Jammah,1,,,NGA,,NGA,,NGASYR0999,,,,,,,,32.384725,,36.549098,,,,,9999,,,NGASYR1000,0.000000
,,,,NGASYR1000,,,,RUIN,,9999,,,,,Jemme,1,,,NGA,,NGA,,NGASYR1000,,,,,,,,32.384725,,36.549098,,,,,9999,,,NGASYR0999,0.000000
,,,,NGASYR1001,,,,RUIN,,9999,,,,,Khirbat al Jamah,1,,,NGA,,NGA,,NGASYR1001,,,,,,,,32.384725,,36.549098,,,,,9999,,,NGASYR0999,0.000000
,,,,NGASYR1002,,,,RUIN,,9999,,,,,Kheurbet Gueloue,1,,,NGA,,NGA,,NGASYR1002,,,,,,,,32.398815,,36.42291,,,,,9999,,,NGASYR1003,0.000000
,,,,NGASYR1003,,,,RUIN,,9999,,,,,Kheurbet Qeloue,1,,,NGA,,NGA,,NGASYR1003,,,,,,,,32.398815,,36.42291,,,,,9999,,,NGASYR1002,0.000000
,,,,NGASYR1004,,,,RUIN,,9999,,,,,Khirbat al Qilw,1,,,NGA,,NGA,,NGASYR1004,,,,,,,,32.398815,,36.42291,,,,,9999,,,NGASYR1002,0.000000
,,,,NGASYR1005,,,,RUIN,,9999,,,,,Khirbat Qilwah,1,,,NGA,,NGA,,NGASYR1005,,,,,,,,32.398815,,36.42291,,,,,9999,,,NGASYR1002,0.000000
,,,,NGASYR1006,,,,RUIN,,9999,,,,,Kharab ar Rushaydi,1,,,NGA,,NGA,,NGASYR1006,,,,,,,,32.4,,36.65,,,,,9999,,,AAASSYR02191,0.000000
,,,,NGASYR1007,,,,RUIN,,9999,,,,,Kharab er Recheidi,1,,,NGA,,NGA,,NGASYR1007,,,,,,,,32.4,,36.65,,,,,9999,,,AAASSYR02191,0.000000
,,,,NGASYR1008,,,,RUIN,,9999,,,,,Khirbat al Rashidi,1,,,NGA,,NGA,,NGASYR1008,,,,,,,,32.413335,,36.677161,,,,,9999,,,DIASYR0344,1.318445
,,,,NGASYR1009,,,,RUIN,,9999,,,,,Oum el Ksai,1,,,NGA,,NGA,,NGASYR1009,,,,,,,,32.416667,,36.883333,,,,,9999,,,NGASYR1010,0.000000
,,,,NGASYR1010,,,,RUIN,,9999,,,,,Umm al Qusayr,1,,,NGA,,NGA,,NGASYR1010,,,,,,,,32.416667,,36.883333,,,,,9999,,,NGASYR1009,0.000000
,,,,NGASYR1011,,,,RUIN,,9999,,,,,Tahoula,1,,,NGA,,NGA,,NGASYR1011,,,,,,,,32.446229,,36.757369,,,,,9999,,,NGASYR1012,0.000000
,,,,NGASYR1012,,,,RUIN,,9999,,,,,Tahulah,1,,,NGA,,NGA,,NGASYR1012,,,,,,,,32.446229,,36.757369,,,,,9999,,,NGASYR1011,0.000000
,,,,NGASYR1013,,,,RUIN,,9999,,,,,Sukkar,1,,,NGA,,NGA,,NGASYR1013,,,,,,,,32.45,,36.6,,,,,9999,,,AAASSYR02204,0.000000
,,,,NGASYR1014,,,,RUIN,,9999,,,,,Buraq,1,,,NGA,,NGA,,NGASYR1014,,,,,,,,32.45,,36.866667,,,,,9999,,,AAASSYR02212,0.000028
,,,,NGASYR1015,,,,RUIN,,9999,,,,,Khirbat al 'Ullayqah,1,,,NGA,,NGA,,NGASYR1015,,,,,,,,32.466667,,36.666667,,,,,9999,,,DIASYR0784,0.541010
,,,,NGASYR1016,,,,RUIN,,9999,,,,,Safiyah,1,,,NGA,,NGA,,NGASYR1016,,,,,,,,32.466667,,36.833333,,,,,9999,,,NGASYR1017,0.000000
,,,,NGASYR1017,,,,RUIN,,9999,,,,,Safiye,1,,,NGA,,NGA,,NGASYR1017,,,,,,,,32.466667,,36.833333,,,,,9999,,,NGASYR1016,0.000000
,,,,NGASYR1018,,,,RUIN,,9999,,,,,Al Khara'ib,1,,,NGA,,NGA,,NGASYR1018,,,,,,,,32.471505,,36.47275,,,,,9999,,,NGASYR1019,0.000000
,,,,NGASYR1019,,,,RUIN,,9999,,,,,El Kharayeb,1,,,NGA,,NGA,,NGASYR1019,,,,,,,,32.471505,,36.47275,,,,,9999,,,NGASYR1018,0.000000
,,,,NGASYR1020,,,,RUIN,,9999,,,,,Khirbat al Mahara,1,,,NGA,,NGA,,NGASYR1020,,,,,,,,32.471505,,36.47275,,,,,9999,,,NGASYR1018,0.000000
,,,,NGASYR1021,,,,RUIN,,9999,,,,,Ad Dayr,1,,,NGA,,NGA,,NGASYR1021,,,,,,,,32.479123,,36.454165,,,,,9999,,,NGASYR1022,0.000000
,,,,NGASYR1022,,,,RUIN,,9999,,,,,Ed Deir,1,,,NGA,,NGA,,NGASYR1022,,,,,,,,32.479123,,36.454165,,,,,9999,,,NGASYR1021,0.000000
,,,,NGASYR1023,,,,RUIN,,9999,,,,,Bazaiz,1,,,NGA,,NGA,,NGASYR1023,,,,,,,,32.488503,,36.418335,,,,,9999,,,NGASYR1024,0.000000
,,,,NGASYR1024,,,,RUIN,,9999,,,,,Bazayiz,1,,,NGA,,NGA,,NGASYR1024,,,,,,,,32.488503,,36.418335,,,,,9999,,,NGASYR1023,0.000000
,,,,NGASYR1025,,,,RUIN,,9999,,,,,Bazaz,1,,,NGA,,NGA,,NGASYR1025,,,,,,,,32.488503,,36.418335,,,,,9999,,,NGASYR1023,0.000000
,,,,NGASYR1026,,,,RUIN,,9999,,,,,Buzayz,1,,,NGA,,NGA,,NGASYR1026,,,,,,,,32.488503,,36.418335,,,,,9999,,,NGASYR1023,0.000000
,,,,NGASYR1027,,,,RUIN,,9999,,,,,Khirbat al Bazayaz,1,,,NGA,,NGA,,NGASYR1027,,,,,,,,32.488503,,36.418335,,,,,9999,,,NGASYR1023,0.000000
,,,,NGASYR1028,,,,RUIN,,9999,,,,,Khirbat al Bazayiz,1,,,NGA,,NGA,,NGASYR1028,,,,,,,,32.488503,,36.418335,,,,,9999,,,NGASYR1023,0.000000
,,,,NGASYR1029,,,,RUIN,,9999,,,,,Dayr an Nasrani,1,,,NGA,,NGA,,NGASYR1029,,,,,,,,32.497755,,36.938274,,,,,9999,,,NGASYR1030,0.000000
,,,,NGASYR1030,,,,RUIN,,9999,,,,,Dayr Nasrani,1,,,NGA,,NGA,,NGASYR1030,,,,,,,,32.497755,,36.938274,,,,,9999,,,NGASYR1029,0.000000
,,,,NGASYR1031,,,,RUIN,,9999,,,,,Deir en Nasrani,1,,,NGA,,NGA,,NGASYR1031,,,,,,,,32.497755,,36.938274,,,,,9999,,,NGASYR1029,0.000000
,,,,NGASYR1032,,,,RUIN,,9999,,,,,Deir enn Nasrani,1,,,NGA,,NGA,,NGASYR1032,,,,,,,,32.497755,,36.938274,,,,,9999,,,NGASYR1029,0.000000
,,,,NGASYR1033,,,,RUIN,,9999,,,,,Marma Raiyali,1,,,NGA,,NGA,,NGASYR1033,,,,,,,,32.5,,37.033333,,,,,9999,,,NGASYR1034,0.000000
,,,,NGASYR1034,,,,RUIN,,9999,,,,,Marma Rayyali,1,,,NGA,,NGA,,NGASYR1034,,,,,,,,32.5,,37.033333,,,,,9999,,,NGASYR1033,0.000000
,,,,NGASYR1035,,,,RUIN,,9999,,,,,Al Khidr,1,,,NGA,,NGA,,NGASYR1035,,,,,,,,32.513202,,36.814952,,,,,9999,,,NGASYR1036,0.000000
,,,,NGASYR1036,,,,RUIN,,9999,,,,,Khirbat Khidr,1,,,NGA,,NGA,,NGASYR1036,,,,,,,,32.513202,,36.814952,,,,,9999,,,NGASYR1035,0.000000
,,,,NGASYR1037,,,,RUIN,,9999,,,,,Khodor,1,,,NGA,,NGA,,NGASYR1037,,,,,,,,32.513202,,36.814952,,,,,9999,,,NGASYR1035,0.000000
,,,,NGASYR1038,,,,RUIN,,9999,,,,,Kheurbet el Mcheide,1,,,NGA,,NGA,,NGASYR1038,,,,,,,,32.516667,,36.266667,,,,,9999,,,NGASYR1039,0.000000
,,,,NGASYR1039,,,,RUIN,,9999,,,,,Khirbat al Mushayyadah,1,,,NGA,,NGA,,NGASYR1039,,,,,,,,32.516667,,36.266667,,,,,9999,,,NGASYR1038,0.000000
,,,,NGASYR1040,,,,RUIN,,9999,,,,,Khirbat Dubaybinah,1,,,NGA,,NGA,,NGASYR1040,,,,,,,,32.5278,,36.876036,,,,,9999,,,AAASSYR03073,3.168059
,,,,NGASYR1041,,,,RUIN,,9999,,,,,Kheurbet Sohob,1,,,NGA,,NGA,,NGASYR1041,,,,,,,,32.530856,,36.362037,,,,,9999,,,NGASYR1042,0.000000
,,,,NGASYR1042,,,,RUIN,,9999,,,,,Khirbat Suhub,1,,,NGA,,NGA,,NGASYR1042,,,,,,,,32.530856,,36.362037,,,,,9999,,,NGASYR1041,0.000000
,,,,NGASYR1043,,,,RUIN,,9999,,,,,Khirbat Muhaydah,1,,,NGA,,NGA,,NGASYR1043,,,,,,,,32.531995,,36.301706,,,,,9999,,,NGASYR1046,0.744764
,,,,NGASYR1044,,,,RUIN,,9999,,,,,Oumm el Qtate,1,,,NGA,,NGA,,NGASYR1044,,,,,,,,32.533333,,36.433333,,,,,9999,,,NGASYR1045,0.000000
,,,,NGASYR1045,,,,RUIN,,9999,,,,,Umm al Qitat,1,,,NGA,,NGA,,NGASYR1045,,,,,,,,32.533333,,36.433333,,,,,9999,,,NGASYR1044,0.000000
,,,,NGASYR1046,,,,RUIN,,9999,,,,,Kheurbet Qbei,1,,,NGA,,NGA,,NGASYR1046,,,,,,,,32.535332,,36.294826,,,,,9999,,,NGASYR1047,0.000000
,,,,NGASYR1047,,,,RUIN,,9999,,,,,Khirbat Qubayy,1,,,NGA,,NGA,,NGASYR1047,,,,,,,,32.535332,,36.294826,,,,,9999,,,NGASYR1046,0.000000
,,,,NGASYR1048,,,,RUIN,,9999,,,,,Ghayah,1,,,NGA,,NGA,,NGASYR1048,,,,,,,,32.536418,,36.121533,,,,,9999,,,NGASYR1049,0.000000
,,,,NGASYR1049,,,,RUIN,,9999,,,,,Khirbat Ruhayyah,1,,,NGA,,NGA,,NGASYR1049,,,,,,,,32.536418,,36.121533,,,,,9999,,,NGASYR1048,0.000000
,,,,NGASYR1050,,,,RUIN,,9999,,,,,Rhaya,1,,,NGA,,NGA,,NGASYR1050,,,,,,,,32.536418,,36.121533,,,,,9999,,,NGASYR1048,0.000000
,,,,NGASYR1051,,,,RUIN,,9999,,,,,Tall al Hish,1,,,NGA,,NGA,,NGASYR1051,,,,,,,,32.55,,36.783333,,,,,9999,,,NGASYR1052,0.000000
,,,,NGASYR1052,,,,RUIN,,9999,,,,,Tell el Hich,1,,,NGA,,NGA,,NGASYR1052,,,,,,,,32.55,,36.783333,,,,,9999,,,NGASYR1051,0.000000
,,,,NGASYR1053,,,,RUIN,,9999,,,,,Al 'Uwaybidah,1,,,NGA,,NGA,,NGASYR1053,,,,,,,,32.55,,36.833333,,,,,9999,,,NGASYR1054,0.000000
,,,,NGASYR1054,,,,RUIN,,9999,,,,,El Oueibdi,1,,,NGA,,NGA,,NGASYR1054,,,,,,,,32.55,,36.833333,,,,,9999,,,NGASYR1053,0.000000
,,,,NGASYR1055,,,,RUIN,,9999,,,,,Kheurbet ed Deir,1,,,NGA,,NGA,,NGASYR1055,,,,,,,,32.575163,,36.535689,,,,,9999,,,NGASYR1056,0.000000
,,,,NGASYR1056,,,,RUIN,,9999,,,,,Khirbat ad Dayr,1,,,NGA,,NGA,,NGASYR1056,,,,,,,,32.575163,,36.535689,,,,,9999,,,NGASYR1055,0.000000
,,,,NGASYR1057,,,,RUIN,,9999,,,,,Gharz,1,,,NGA,,NGA,,NGASYR1057,,,,,,,,32.595195,,36.163304,,,,,9999,,,NGASYR1058,0.000000
,,,,NGASYR1058,,,,RUIN,,9999,,,,,Kawm Gharz,1,,,NGA,,NGA,,NGASYR1058,,,,,,,,32.595195,,36.163304,,,,,9999,,,NGASYR1057,0.000000
,,,,NGASYR1059,,,,RUIN,,9999,,,,,Kom Rharz,1,,,NGA,,NGA,,NGASYR1059,,,,,,,,32.595195,,36.163304,,,,,9999,,,NGASYR1057,0.000000
,,,,NGASYR1060,,,,RUIN,,9999,,,,,Koum Rharz,1,,,NGA,,NGA,,NGASYR1060,,,,,,,,32.595195,,36.163304,,,,,9999,,,NGASYR1057,0.000000
,,,,NGASYR1061,,,,RUIN,,9999,,,,,Khirbat Qarta,1,,,NGA,,NGA,,NGASYR1061,,,,,,,,32.633333,,36.266667,,,,,9999,,,OSM573511228,0.000044
,,,,NGASYR1062,,,,RUIN,,9999,,,,,Khirbat al Muntar,1,,,NGA,,NGA,,NGASYR1062,,,,,,,,32.646479,,36.515512,,,,,9999,,,AAASSYR02635,3.606789
,,,,NGASYR1063,,,,RUIN,,9999,,,,,Kheurbet Kafr ez Zirhane,1,,,NGA,,NGA,,NGASYR1063,,,,,,,,32.667916,,36.285748,,,,,9999,,,NGASYR1064,0.000000
,,,,NGASYR1064,,,,RUIN,,9999,,,,,Khirbat Kafer ez Zirhane,1,,,NGA,,NGA,,NGASYR1064,,,,,,,,32.667916,,36.285748,,,,,9999,,,NGASYR1063,0.000000
,,,,NGASYR1065,,,,RUIN,,9999,,,,,Khirbat Kafr az Zighan,1,,,NGA,,NGA,,NGASYR1065,,,,,,,,32.667916,,36.285748,,,,,9999,,,NGASYR1063,0.000000
,,,,NGASYR1066,,,,RUIN,,9999,,,,,Al Kawkaliyah,1,,,NGA,,NGA,,NGASYR1066,,,,,,,,32.66805,,36.026393,,,,,9999,,,NGASYR1067,0.000000
,,,,NGASYR1067,,,,RUIN,,9999,,,,,El Kokaliye,1,,,NGA,,NGA,,NGASYR1067,,,,,,,,32.66805,,36.026393,,,,,9999,,,NGASYR1066,0.000000
,,,,NGASYR1068,,,,RUIN,,9999,,,,,Kheurbet Qnaye,1,,,NGA,,NGA,,NGASYR1068,,,,,,,,32.672923,,36.302832,,,,,9999,,,NGASYR1069,0.000000
,,,,NGASYR1069,,,,RUIN,,9999,,,,,Khirbat al Qaniya,1,,,NGA,,NGA,,NGASYR1069,,,,,,,,32.672923,,36.302832,,,,,9999,,,NGASYR1068,0.000000
,,,,NGASYR1070,,,,RUIN,,9999,,,,,Kheurbet Joumha,1,,,NGA,,NGA,,NGASYR1070,,,,,,,,32.674167,,36.078889,,,,,9999,,,NGASYR1071,0.000000
,,,,NGASYR1071,,,,RUIN,,9999,,,,,Khirbat Jumhah,1,,,NGA,,NGA,,NGASYR1071,,,,,,,,32.674167,,36.078889,,,,,9999,,,NGASYR1070,0.000000
,,,,NGASYR1072,,,,RUIN,,9999,,,,,Kheurbet Aarar,1,,,NGA,,NGA,,NGASYR1072,,,,,,,,32.676667,,36.145556,,,,,9999,,,NGASYR1073,0.000000
,,,,NGASYR1073,,,,RUIN,,9999,,,,,Khirbat al 'Ar'ar,1,,,NGA,,NGA,,NGASYR1073,,,,,,,,32.676667,,36.145556,,,,,9999,,,NGASYR1072,0.000000
,,,,NGASYR1074,,,,RUIN,,9999,,,,,Kheurbet Oumm Tell,1,,,NGA,,NGA,,NGASYR1074,,,,,,,,32.683056,,36.175278,,,,,9999,,,NGASYR1075,0.000000
,,,,NGASYR1075,,,,RUIN,,9999,,,,,Khirbat Umm Tall,1,,,NGA,,NGA,,NGASYR1075,,,,,,,,32.683056,,36.175278,,,,,9999,,,NGASYR1074,0.000000
,,,,NGASYR1076,,,,RUIN,,9999,,,,,Kheurbet Meisseri,1,,,NGA,,NGA,,NGASYR1076,,,,,,,,32.689167,,36.195,,,,,9999,,,NGASYR1077,0.000000
,,,,NGASYR1077,,,,RUIN,,9999,,,,,Khirbat Maysari,1,,,NGA,,NGA,,NGASYR1077,,,,,,,,32.689167,,36.195,,,,,9999,,,NGASYR1076,0.000000
,,,,NGASYR1078,,,,RUIN,,9999,,,,,As Sakaka,1,,,NGA,,NGA,,NGASYR1078,,,,,,,,32.707482,,36.376679,,,,,9999,,,NGASYR1079,0.000000
,,,,NGASYR1079,,,,RUIN,,9999,,,,,Es Skaka,1,,,NGA,,NGA,,NGASYR1079,,,,,,,,32.707482,,36.376679,,,,,9999,,,NGASYR1078,0.000000
,,,,NGASYR1080,,,,RUIN,,9999,,,,,Kheurbet Mannqoula,1,,,NGA,,NGA,,NGASYR1080,,,,,,,,32.708056,,36.047222,,,,,9999,,,NGASYR1081,0.000000
,,,,NGASYR1081,,,,RUIN,,9999,,,,,Khirbat Manqulah,1,,,NGA,,NGA,,NGASYR1081,,,,,,,,32.708056,,36.047222,,,,,9999,,,NGASYR1080,0.000000
,,,,NGASYR1082,,,,RUIN,,9999,,,,,Kheurbat es Saade,1,,,NGA,,NGA,,NGASYR1082,,,,,,,,32.713611,,36.096667,,,,,9999,,,NGASYR1083,0.000000
,,,,NGASYR1083,,,,RUIN,,9999,,,,,Khirbat as Sa'dah,1,,,NGA,,NGA,,NGASYR1083,,,,,,,,32.713611,,36.096667,,,,,9999,,,NGASYR1082,0.000000
,,,,NGASYR1084,,,,RUIN,,9999,,,,,Kheurbet Mennchiye,1,,,NGA,,NGA,,NGASYR1084,,,,,,,,32.718019,,36.027484,,,,,9999,,,NGASYR1085,0.000000
